,EDA,time
253,1.562577,2022-10-28 10:41:23.500
254,1.562577,2022-10-28 10:41:23.750
255,1.561296,2022-10-28 10:41:24.000
256,1.558733,2022-10-28 10:41:24.250
257,1.560014,2022-10-28 10:41:24.500
258,1.55617,2022-10-28 10:41:24.750
259,1.552326,2022-10-28 10:41:25.000
260,1.54592,2022-10-28 10:41:25.250
261,1.543357,2022-10-28 10:41:25.500
262,1.539513,2022-10-28 10:41:25.750
263,1.538232,2022-10-28 10:41:26.000
264,1.535669,2022-10-28 10:41:26.250
265,1.531825,2022-10-28 10:41:26.500
266,1.527981,2022-10-28 10:41:26.750
267,1.527981,2022-10-28 10:41:27.000
268,1.521574,2022-10-28 10:41:27.250
269,1.520293,2022-10-28 10:41:27.500
270,1.512605,2022-10-28 10:41:27.750
271,1.511324,2022-10-28 10:41:28.000
272,1.506198,2022-10-28 10:41:28.250
273,1.49851,2022-10-28 10:41:28.500
274,1.49851,2022-10-28 10:41:28.750
275,1.494666,2022-10-28 10:41:29.000
276,1.48826,2022-10-28 10:41:29.250
277,1.48826,2022-10-28 10:41:29.500
278,1.485697,2022-10-28 10:41:29.750
279,1.484416,2022-10-28 10:41:30.000
280,1.481853,2022-10-28 10:41:30.250
281,1.476728,2022-10-28 10:41:30.500
282,1.475446,2022-10-28 10:41:30.750
283,1.471602,2022-10-28 10:41:31.000
284,1.472884,2022-10-28 10:41:31.250
285,1.474165,2022-10-28 10:41:31.500
286,1.475446,2022-10-28 10:41:31.750
287,1.47929,2022-10-28 10:41:32.000
288,1.478009,2022-10-28 10:41:32.250
289,1.475446,2022-10-28 10:41:32.500
290,1.46904,2022-10-28 10:41:32.750
291,1.466477,2022-10-28 10:41:33.000
292,1.465196,2022-10-28 10:41:33.250
293,1.462633,2022-10-28 10:41:33.500
294,1.46007,2022-10-28 10:41:33.750
295,1.46007,2022-10-28 10:41:34.000
296,1.458789,2022-10-28 10:41:34.250
297,1.454945,2022-10-28 10:41:34.500
298,1.454945,2022-10-28 10:41:34.750
299,1.453664,2022-10-28 10:41:35.000
300,1.447257,2022-10-28 10:41:35.250
301,1.444695,2022-10-28 10:41:35.500
302,1.444695,2022-10-28 10:41:35.750
303,1.442132,2022-10-28 10:41:36.000
304,1.44085,2022-10-28 10:41:36.250
305,1.439569,2022-10-28 10:41:36.500
306,1.434444,2022-10-28 10:41:36.750
307,1.437006,2022-10-28 10:41:37.000
308,1.433162,2022-10-28 10:41:37.250
309,1.452183,2022-10-28 10:41:37.500
310,1.44962,2022-10-28 10:41:37.750
311,1.445776,2022-10-28 10:41:38.000
312,1.441933,2022-10-28 10:41:38.250
313,1.440651,2022-10-28 10:41:38.500
314,1.43937,2022-10-28 10:41:38.750
315,1.438089,2022-10-28 10:41:39.000
316,1.435526,2022-10-28 10:41:39.250
317,1.434245,2022-10-28 10:41:39.500
318,1.432963,2022-10-28 10:41:39.750
319,1.429119,2022-10-28 10:41:40.000
320,1.429119,2022-10-28 10:41:40.250
321,1.425275,2022-10-28 10:41:40.500
322,1.42015,2022-10-28 10:41:40.750
323,1.418869,2022-10-28 10:41:41.000
324,1.417587,2022-10-28 10:41:41.250
325,1.416306,2022-10-28 10:41:41.500
326,1.413743,2022-10-28 10:41:41.750
327,1.415025,2022-10-28 10:41:42.000
328,1.408618,2022-10-28 10:41:42.250
329,1.409899,2022-10-28 10:41:42.500
330,1.407337,2022-10-28 10:41:42.750
331,1.406055,2022-10-28 10:41:43.000
332,1.403493,2022-10-28 10:41:43.250
333,1.402211,2022-10-28 10:41:43.500
334,1.397086,2022-10-28 10:41:43.750
335,1.398367,2022-10-28 10:41:44.000
336,1.395805,2022-10-28 10:41:44.250
337,1.395805,2022-10-28 10:41:44.500
338,1.391961,2022-10-28 10:41:44.750
339,1.389398,2022-10-28 10:41:45.000
340,1.388117,2022-10-28 10:41:45.250
341,1.386835,2022-10-28 10:41:45.500
342,1.38171,2022-10-28 10:41:45.750
343,1.38171,2022-10-28 10:41:46.000
344,1.38171,2022-10-28 10:41:46.250
345,1.376585,2022-10-28 10:41:46.500
346,1.379147,2022-10-28 10:41:46.750
347,1.375303,2022-10-28 10:41:47.000
348,1.368897,2022-10-28 10:41:47.250
349,1.371459,2022-10-28 10:41:47.500
350,1.367615,2022-10-28 10:41:47.750
351,1.368897,2022-10-28 10:41:48.000
352,1.363771,2022-10-28 10:41:48.250
353,1.363771,2022-10-28 10:41:48.500
354,1.363771,2022-10-28 10:41:48.750
355,1.365053,2022-10-28 10:41:49.000
356,1.358646,2022-10-28 10:41:49.250
357,1.358646,2022-10-28 10:41:49.500
358,1.356083,2022-10-28 10:41:49.750
359,1.356083,2022-10-28 10:41:50.000
360,1.353521,2022-10-28 10:41:50.250
361,1.354802,2022-10-28 10:41:50.500
362,1.349677,2022-10-28 10:41:50.750
363,1.345833,2022-10-28 10:41:51.000
364,1.344551,2022-10-28 10:41:51.250
365,1.341989,2022-10-28 10:41:51.500
366,1.339426,2022-10-28 10:41:51.750
367,1.335582,2022-10-28 10:41:52.000
368,1.335582,2022-10-28 10:41:52.250
369,1.331738,2022-10-28 10:41:52.500
370,1.327894,2022-10-28 10:41:52.750
371,1.330457,2022-10-28 10:41:53.000
372,1.326613,2022-10-28 10:41:53.250
373,1.325331,2022-10-28 10:41:53.500
374,1.326613,2022-10-28 10:41:53.750
375,1.326613,2022-10-28 10:41:54.000
376,1.321487,2022-10-28 10:41:54.250
377,1.320206,2022-10-28 10:41:54.500
378,1.316362,2022-10-28 10:41:54.750
379,1.316362,2022-10-28 10:41:55.000
380,1.315081,2022-10-28 10:41:55.250
381,1.311237,2022-10-28 10:41:55.500
382,1.309955,2022-10-28 10:41:55.750
383,1.308674,2022-10-28 10:41:56.000
384,1.306111,2022-10-28 10:41:56.250
385,1.30483,2022-10-28 10:41:56.500
386,1.303549,2022-10-28 10:41:56.750
387,1.300986,2022-10-28 10:41:57.000
388,1.302267,2022-10-28 10:41:57.250
389,1.297142,2022-10-28 10:41:57.500
390,1.295861,2022-10-28 10:41:57.750
391,1.292017,2022-10-28 10:41:58.000
392,1.293298,2022-10-28 10:41:58.250
393,1.289454,2022-10-28 10:41:58.500
394,1.286891,2022-10-28 10:41:58.750
395,1.284329,2022-10-28 10:41:59.000
396,1.28561,2022-10-28 10:41:59.250
397,1.281766,2022-10-28 10:41:59.500
398,1.281766,2022-10-28 10:41:59.750
399,1.279203,2022-10-28 10:42:00.000
400,1.276641,2022-10-28 10:42:00.250
401,1.276641,2022-10-28 10:42:00.500
402,1.272797,2022-10-28 10:42:00.750
403,1.270234,2022-10-28 10:42:01.000
404,1.268953,2022-10-28 10:42:01.250
405,1.26639,2022-10-28 10:42:01.500
406,1.265109,2022-10-28 10:42:01.750
407,1.263827,2022-10-28 10:42:02.000
408,1.263827,2022-10-28 10:42:02.250
409,1.262546,2022-10-28 10:42:02.500
410,1.261265,2022-10-28 10:42:02.750
411,1.253577,2022-10-28 10:42:03.000
412,1.251014,2022-10-28 10:42:03.250
413,1.251014,2022-10-28 10:42:03.500
414,1.249733,2022-10-28 10:42:03.750
415,1.249733,2022-10-28 10:42:04.000
416,1.248451,2022-10-28 10:42:04.250
417,1.248451,2022-10-28 10:42:04.500
418,1.251014,2022-10-28 10:42:04.750
419,1.251014,2022-10-28 10:42:05.000
420,1.25614,2022-10-28 10:42:05.250
421,1.257421,2022-10-28 10:42:05.500
422,1.265109,2022-10-28 10:42:05.750
423,1.26639,2022-10-28 10:42:06.000
424,1.265109,2022-10-28 10:42:06.250
425,1.26639,2022-10-28 10:42:06.500
426,1.267671,2022-10-28 10:42:06.750
427,1.263827,2022-10-28 10:42:07.000
428,1.259984,2022-10-28 10:42:07.250
429,1.253577,2022-10-28 10:42:07.500
430,1.257421,2022-10-28 10:42:07.750
431,1.257421,2022-10-28 10:42:08.000
432,1.254858,2022-10-28 10:42:08.250
433,1.253577,2022-10-28 10:42:08.500
434,1.254858,2022-10-28 10:42:08.750
435,1.249733,2022-10-28 10:42:09.000
436,1.249733,2022-10-28 10:42:09.250
437,1.245889,2022-10-28 10:42:09.500
438,1.242045,2022-10-28 10:42:09.750
439,1.23692,2022-10-28 10:42:10.000
440,1.23692,2022-10-28 10:42:10.250
441,1.234357,2022-10-28 10:42:10.500
442,1.231794,2022-10-28 10:42:10.750
443,1.230513,2022-10-28 10:42:11.000
444,1.226669,2022-10-28 10:42:11.250
445,1.225388,2022-10-28 10:42:11.500
446,1.221544,2022-10-28 10:42:11.750
447,1.218981,2022-10-28 10:42:12.000
448,1.218981,2022-10-28 10:42:12.250
449,1.218981,2022-10-28 10:42:12.500
450,1.222825,2022-10-28 10:42:12.750
451,1.221544,2022-10-28 10:42:13.000
452,1.221544,2022-10-28 10:42:13.250
453,1.2177,2022-10-28 10:42:13.500
454,1.2177,2022-10-28 10:42:13.750
455,1.215137,2022-10-28 10:42:14.000
456,1.213856,2022-10-28 10:42:14.250
457,1.20873,2022-10-28 10:42:14.500
458,1.20873,2022-10-28 10:42:14.750
459,1.203605,2022-10-28 10:42:15.000
460,1.203605,2022-10-28 10:42:15.250
461,1.199761,2022-10-28 10:42:15.500
462,1.201042,2022-10-28 10:42:15.750
463,1.19848,2022-10-28 10:42:16.000
464,1.203605,2022-10-28 10:42:16.250
465,1.193354,2022-10-28 10:42:16.500
466,1.18951,2022-10-28 10:42:16.750
467,1.192073,2022-10-28 10:42:17.000
468,1.188229,2022-10-28 10:42:17.250
469,1.188229,2022-10-28 10:42:17.500
470,1.188229,2022-10-28 10:42:17.750
471,1.188229,2022-10-28 10:42:18.000
472,1.181822,2022-10-28 10:42:18.250
473,1.17926,2022-10-28 10:42:18.500
474,1.177978,2022-10-28 10:42:18.750
475,1.17926,2022-10-28 10:42:19.000
476,1.180541,2022-10-28 10:42:19.250
477,1.175416,2022-10-28 10:42:19.500
478,1.175416,2022-10-28 10:42:19.750
479,1.174134,2022-10-28 10:42:20.000
480,1.169009,2022-10-28 10:42:20.250
481,1.171572,2022-10-28 10:42:20.500
482,1.167728,2022-10-28 10:42:20.750
483,1.166446,2022-10-28 10:42:21.000
484,1.161321,2022-10-28 10:42:21.250
485,1.16004,2022-10-28 10:42:21.500
486,1.167728,2022-10-28 10:42:21.750
487,1.158758,2022-10-28 10:42:22.000
488,1.158758,2022-10-28 10:42:22.250
489,1.154914,2022-10-28 10:42:22.500
490,1.154914,2022-10-28 10:42:22.750
491,1.154914,2022-10-28 10:42:23.000
492,1.153633,2022-10-28 10:42:23.250
493,1.152352,2022-10-28 10:42:23.500
494,1.148508,2022-10-28 10:42:23.750
495,1.147226,2022-10-28 10:42:24.000
496,1.147226,2022-10-28 10:42:24.250
497,1.145945,2022-10-28 10:42:24.500
498,1.145945,2022-10-28 10:42:24.750
499,1.142101,2022-10-28 10:42:25.000
500,1.142101,2022-10-28 10:42:25.250
501,1.14082,2022-10-28 10:42:25.500
502,1.136976,2022-10-28 10:42:25.750
503,1.138257,2022-10-28 10:42:26.000
504,1.133132,2022-10-28 10:42:26.250
505,1.133132,2022-10-28 10:42:26.500
506,1.13185,2022-10-28 10:42:26.750
507,1.13185,2022-10-28 10:42:27.000
508,1.130569,2022-10-28 10:42:27.250
509,1.128006,2022-10-28 10:42:27.500
510,1.122881,2022-10-28 10:42:27.750
511,1.124162,2022-10-28 10:42:28.000
512,1.124162,2022-10-28 10:42:28.250
513,1.124162,2022-10-28 10:42:28.500
514,1.120318,2022-10-28 10:42:28.750
515,1.119037,2022-10-28 10:42:29.000
516,1.116474,2022-10-28 10:42:29.250
517,1.117756,2022-10-28 10:42:29.500
518,1.113912,2022-10-28 10:42:29.750
519,1.113912,2022-10-28 10:42:30.000
520,1.108786,2022-10-28 10:42:30.250
521,1.107505,2022-10-28 10:42:30.500
522,1.108786,2022-10-28 10:42:30.750
523,1.104942,2022-10-28 10:42:31.000
524,1.104942,2022-10-28 10:42:31.250
525,1.104942,2022-10-28 10:42:31.500
526,1.101098,2022-10-28 10:42:31.750
527,1.103661,2022-10-28 10:42:32.000
528,1.099817,2022-10-28 10:42:32.250
529,1.103661,2022-10-28 10:42:32.500
530,1.101098,2022-10-28 10:42:32.750
531,1.10238,2022-10-28 10:42:33.000
532,1.099817,2022-10-28 10:42:33.250
533,1.103661,2022-10-28 10:42:33.500
534,1.101098,2022-10-28 10:42:33.750
535,1.098536,2022-10-28 10:42:34.000
536,1.094692,2022-10-28 10:42:34.250
537,1.095973,2022-10-28 10:42:34.500
538,1.092129,2022-10-28 10:42:34.750
539,1.092129,2022-10-28 10:42:35.000
540,1.085722,2022-10-28 10:42:35.250
541,1.088285,2022-10-28 10:42:35.500
542,1.084441,2022-10-28 10:42:35.750
543,1.08316,2022-10-28 10:42:36.000
544,1.08316,2022-10-28 10:42:36.250
545,1.079316,2022-10-28 10:42:36.500
546,1.079316,2022-10-28 10:42:36.750
547,1.080597,2022-10-28 10:42:37.000
548,1.075472,2022-10-28 10:42:37.250
549,1.076753,2022-10-28 10:42:37.500
550,1.072909,2022-10-28 10:42:37.750
551,1.075472,2022-10-28 10:42:38.000
552,1.072909,2022-10-28 10:42:38.250
553,1.072909,2022-10-28 10:42:38.500
554,1.071628,2022-10-28 10:42:38.750
555,1.070346,2022-10-28 10:42:39.000
556,1.066502,2022-10-28 10:42:39.250
557,1.066502,2022-10-28 10:42:39.500
558,1.062659,2022-10-28 10:42:39.750
559,1.060096,2022-10-28 10:42:40.000
560,1.058815,2022-10-28 10:42:40.250
561,1.057533,2022-10-28 10:42:40.500
562,1.058815,2022-10-28 10:42:40.750
563,1.056252,2022-10-28 10:42:41.000
564,1.052408,2022-10-28 10:42:41.250
565,1.051126,2022-10-28 10:42:41.500
566,1.052408,2022-10-28 10:42:41.750
567,1.048564,2022-10-28 10:42:42.000
568,1.048564,2022-10-28 10:42:42.250
569,1.049845,2022-10-28 10:42:42.500
570,1.043439,2022-10-28 10:42:42.750
571,1.047283,2022-10-28 10:42:43.000
572,1.038313,2022-10-28 10:42:43.250
573,1.042157,2022-10-28 10:42:43.500
574,1.040876,2022-10-28 10:42:43.750
575,1.040876,2022-10-28 10:42:44.000
576,1.037032,2022-10-28 10:42:44.250
577,1.042157,2022-10-28 10:42:44.500
578,1.037032,2022-10-28 10:42:44.750
579,1.037032,2022-10-28 10:42:45.000
580,1.034469,2022-10-28 10:42:45.250
581,1.033188,2022-10-28 10:42:45.500
582,1.029344,2022-10-28 10:42:45.750
583,1.029344,2022-10-28 10:42:46.000
584,1.0255,2022-10-28 10:42:46.250
585,1.026781,2022-10-28 10:42:46.500
586,1.0255,2022-10-28 10:42:46.750
587,1.024219,2022-10-28 10:42:47.000
588,1.019093,2022-10-28 10:42:47.250
589,1.022937,2022-10-28 10:42:47.500
590,1.019093,2022-10-28 10:42:47.750
591,1.020375,2022-10-28 10:42:48.000
592,1.016531,2022-10-28 10:42:48.250
593,1.013968,2022-10-28 10:42:48.500
594,1.012687,2022-10-28 10:42:48.750
595,1.016531,2022-10-28 10:42:49.000
596,1.011405,2022-10-28 10:42:49.250
597,1.010124,2022-10-28 10:42:49.500
598,1.008843,2022-10-28 10:42:49.750
599,1.00628,2022-10-28 10:42:50.000
600,1.002436,2022-10-28 10:42:50.250
601,1.00628,2022-10-28 10:42:50.500
602,1.004999,2022-10-28 10:42:50.750
603,1.003717,2022-10-28 10:42:51.000
604,1.002436,2022-10-28 10:42:51.250
605,1.002436,2022-10-28 10:42:51.500
606,0.998592,2022-10-28 10:42:51.750
607,1.002436,2022-10-28 10:42:52.000
608,0.992185,2022-10-28 10:42:52.250
609,0.994748,2022-10-28 10:42:52.500
610,0.996029,2022-10-28 10:42:52.750
611,0.992185,2022-10-28 10:42:53.000
612,0.989623,2022-10-28 10:42:53.250
613,0.992185,2022-10-28 10:42:53.500
614,0.984497,2022-10-28 10:42:53.750
615,0.989623,2022-10-28 10:42:54.000
616,0.990904,2022-10-28 10:42:54.250
617,0.994748,2022-10-28 10:42:54.500
618,0.998592,2022-10-28 10:42:54.750
619,1.004999,2022-10-28 10:42:55.000
620,1.007561,2022-10-28 10:42:55.250
621,1.013968,2022-10-28 10:42:55.500
622,1.010124,2022-10-28 10:42:55.750
623,1.010124,2022-10-28 10:42:56.000
624,1.00628,2022-10-28 10:42:56.250
625,1.003717,2022-10-28 10:42:56.500
626,1.002436,2022-10-28 10:42:56.750
627,1.001155,2022-10-28 10:42:57.000
628,0.999873,2022-10-28 10:42:57.250
629,0.996029,2022-10-28 10:42:57.500
630,0.993467,2022-10-28 10:42:57.750
631,0.989623,2022-10-28 10:42:58.000
632,0.988341,2022-10-28 10:42:58.250
633,0.985779,2022-10-28 10:42:58.500
634,0.983216,2022-10-28 10:42:58.750
