,EDA,time
207,7.71601,2022-08-17 14:11:55.000
208,7.709603,2022-08-17 14:11:55.250
209,7.703197,2022-08-17 14:11:55.500
210,7.701915,2022-08-17 14:11:55.750
211,7.69679,2022-08-17 14:11:56.000
212,7.699353,2022-08-17 14:11:56.250
213,7.691665,2022-08-17 14:11:56.500
214,7.689102,2022-08-17 14:11:56.750
215,7.678852,2022-08-17 14:11:57.000
216,7.669882,2022-08-17 14:11:57.250
217,7.669882,2022-08-17 14:11:57.500
218,7.673726,2022-08-17 14:11:57.750
219,7.671164,2022-08-17 14:11:58.000
220,7.663476,2022-08-17 14:11:58.250
221,7.687821,2022-08-17 14:11:58.500
222,7.672445,2022-08-17 14:11:58.750
223,7.668601,2022-08-17 14:11:59.000
224,7.660913,2022-08-17 14:11:59.250
225,7.65835,2022-08-17 14:11:59.500
226,7.651944,2022-08-17 14:11:59.750
227,7.654506,2022-08-17 14:12:00.000
228,7.640411,2022-08-17 14:12:00.250
229,7.642974,2022-08-17 14:12:00.500
230,7.636568,2022-08-17 14:12:00.750
231,7.632723,2022-08-17 14:12:01.000
232,7.632723,2022-08-17 14:12:01.250
233,7.631442,2022-08-17 14:12:01.500
234,7.625036,2022-08-17 14:12:01.750
235,7.625036,2022-08-17 14:12:02.000
236,7.632723,2022-08-17 14:12:02.250
237,7.630161,2022-08-17 14:12:02.500
238,7.632723,2022-08-17 14:12:02.750
239,7.632723,2022-08-17 14:12:03.000
240,7.632723,2022-08-17 14:12:03.250
241,7.622473,2022-08-17 14:12:03.500
242,7.614785,2022-08-17 14:12:03.750
243,7.607097,2022-08-17 14:12:04.000
244,7.604534,2022-08-17 14:12:04.250
245,7.595565,2022-08-17 14:12:04.500
246,7.60069,2022-08-17 14:12:04.750
247,7.599409,2022-08-17 14:12:05.000
248,7.60069,2022-08-17 14:12:05.250
249,7.589158,2022-08-17 14:12:05.500
250,7.585314,2022-08-17 14:12:05.750
251,7.589158,2022-08-17 14:12:06.000
252,7.58147,2022-08-17 14:12:06.250
253,7.573782,2022-08-17 14:12:06.500
254,7.573782,2022-08-17 14:12:06.750
255,7.575064,2022-08-17 14:12:07.000
256,7.569938,2022-08-17 14:12:07.250
257,7.576345,2022-08-17 14:12:07.500
258,7.589158,2022-08-17 14:12:07.750
259,7.59044,2022-08-17 14:12:08.000
260,7.59044,2022-08-17 14:12:08.250
261,7.587877,2022-08-17 14:12:08.500
262,7.59044,2022-08-17 14:12:08.750
263,7.577626,2022-08-17 14:12:09.000
264,7.577626,2022-08-17 14:12:09.250
265,7.572501,2022-08-17 14:12:09.500
266,7.567376,2022-08-17 14:12:09.750
267,7.560969,2022-08-17 14:12:10.000
268,7.557125,2022-08-17 14:12:10.250
269,7.552,2022-08-17 14:12:10.500
270,7.545593,2022-08-17 14:12:10.750
271,7.54303,2022-08-17 14:12:11.000
272,7.540468,2022-08-17 14:12:11.250
273,7.54303,2022-08-17 14:12:11.500
274,7.54303,2022-08-17 14:12:11.750
275,7.544312,2022-08-17 14:12:12.000
276,7.56225,2022-08-17 14:12:12.250
277,7.60069,2022-08-17 14:12:12.500
278,7.651944,2022-08-17 14:12:12.750
279,7.703197,2022-08-17 14:12:13.000
280,7.741637,2022-08-17 14:12:13.250
281,7.751887,2022-08-17 14:12:13.500
282,7.755731,2022-08-17 14:12:13.750
283,7.744199,2022-08-17 14:12:14.000
284,7.724979,2022-08-17 14:12:14.250
285,7.704478,2022-08-17 14:12:14.500
286,7.682695,2022-08-17 14:12:14.750
287,7.666038,2022-08-17 14:12:15.000
288,7.648099,2022-08-17 14:12:15.250
289,7.635286,2022-08-17 14:12:15.500
290,7.626317,2022-08-17 14:12:15.750
291,7.621192,2022-08-17 14:12:16.000
292,7.604534,2022-08-17 14:12:16.250
293,7.60069,2022-08-17 14:12:16.500
294,7.594284,2022-08-17 14:12:16.750
295,7.58147,2022-08-17 14:12:17.000
296,7.577626,2022-08-17 14:12:17.250
297,7.578907,2022-08-17 14:12:17.500
298,7.587877,2022-08-17 14:12:17.750
299,7.618629,2022-08-17 14:12:18.000
300,7.651944,2022-08-17 14:12:18.250
301,7.672445,2022-08-17 14:12:18.500
302,7.680133,2022-08-17 14:12:18.750
303,7.67757,2022-08-17 14:12:19.000
304,7.662194,2022-08-17 14:12:19.250
305,7.646818,2022-08-17 14:12:19.500
306,7.636568,2022-08-17 14:12:19.750
307,7.614785,2022-08-17 14:12:20.000
308,7.60069,2022-08-17 14:12:20.250
309,7.587877,2022-08-17 14:12:20.500
310,7.578907,2022-08-17 14:12:20.750
311,7.566094,2022-08-17 14:12:21.000
312,7.567376,2022-08-17 14:12:21.250
313,7.564813,2022-08-17 14:12:21.500
314,7.56225,2022-08-17 14:12:21.750
315,7.552,2022-08-17 14:12:22.000
316,7.546875,2022-08-17 14:12:22.250
317,7.548156,2022-08-17 14:12:22.500
318,7.539186,2022-08-17 14:12:22.750
319,7.53278,2022-08-17 14:12:23.000
320,7.534061,2022-08-17 14:12:23.250
321,7.541749,2022-08-17 14:12:23.500
322,7.553281,2022-08-17 14:12:23.750
323,7.564813,2022-08-17 14:12:24.000
324,7.554563,2022-08-17 14:12:24.250
325,7.560969,2022-08-17 14:12:24.500
326,7.555844,2022-08-17 14:12:24.750
327,7.546875,2022-08-17 14:12:25.000
328,7.54303,2022-08-17 14:12:25.250
329,7.53278,2022-08-17 14:12:25.500
330,7.528936,2022-08-17 14:12:25.750
331,7.521248,2022-08-17 14:12:26.000
332,7.516122,2022-08-17 14:12:26.250
333,7.51356,2022-08-17 14:12:26.500
334,7.512279,2022-08-17 14:12:26.750
335,7.510997,2022-08-17 14:12:27.000
336,7.510997,2022-08-17 14:12:27.250
337,7.503309,2022-08-17 14:12:27.500
338,7.504591,2022-08-17 14:12:27.750
339,7.499465,2022-08-17 14:12:28.000
340,7.500746,2022-08-17 14:12:28.250
341,7.491777,2022-08-17 14:12:28.500
342,7.484089,2022-08-17 14:12:28.750
343,7.481526,2022-08-17 14:12:29.000
344,7.476401,2022-08-17 14:12:29.250
345,7.476401,2022-08-17 14:12:29.500
346,7.473838,2022-08-17 14:12:29.750
347,7.468713,2022-08-17 14:12:30.000
348,7.468713,2022-08-17 14:12:30.250
349,7.462306,2022-08-17 14:12:30.500
350,7.467432,2022-08-17 14:12:30.750
351,7.46615,2022-08-17 14:12:31.000
352,7.463588,2022-08-17 14:12:31.250
353,7.454618,2022-08-17 14:12:31.500
354,7.44693,2022-08-17 14:12:31.750
355,7.450775,2022-08-17 14:12:32.000
356,7.440524,2022-08-17 14:12:32.250
357,7.445649,2022-08-17 14:12:32.500
358,7.443087,2022-08-17 14:12:32.750
359,7.450775,2022-08-17 14:12:33.000
360,7.441805,2022-08-17 14:12:33.250
361,7.443087,2022-08-17 14:12:33.500
362,7.434117,2022-08-17 14:12:33.750
363,7.435537,2022-08-17 14:12:34.000
364,7.432975,2022-08-17 14:12:34.250
365,7.420161,2022-08-17 14:12:34.500
366,7.41888,2022-08-17 14:12:34.750
367,7.420161,2022-08-17 14:12:35.000
368,7.416317,2022-08-17 14:12:35.250
369,7.407348,2022-08-17 14:12:35.500
370,7.406067,2022-08-17 14:12:35.750
371,7.402223,2022-08-17 14:12:36.000
372,7.400941,2022-08-17 14:12:36.250
373,7.395816,2022-08-17 14:12:36.500
374,7.390691,2022-08-17 14:12:36.750
375,7.390691,2022-08-17 14:12:37.000
376,7.386847,2022-08-17 14:12:37.250
377,7.379158,2022-08-17 14:12:37.500
378,7.384284,2022-08-17 14:12:37.750
379,7.38044,2022-08-17 14:12:38.000
380,7.38044,2022-08-17 14:12:38.250
381,7.394535,2022-08-17 14:12:38.500
382,7.381721,2022-08-17 14:12:38.750
383,7.38044,2022-08-17 14:12:39.000
384,7.379158,2022-08-17 14:12:39.250
385,7.367627,2022-08-17 14:12:39.500
386,7.354814,2022-08-17 14:12:39.750
387,7.359939,2022-08-17 14:12:40.000
388,7.356095,2022-08-17 14:12:40.250
389,7.356095,2022-08-17 14:12:40.500
390,7.353532,2022-08-17 14:12:40.750
391,7.350969,2022-08-17 14:12:41.000
392,7.348407,2022-08-17 14:12:41.250
393,7.343281,2022-08-17 14:12:41.500
394,7.344563,2022-08-17 14:12:41.750
395,7.338156,2022-08-17 14:12:42.000
396,7.331749,2022-08-17 14:12:42.250
397,7.347126,2022-08-17 14:12:42.500
398,7.348407,2022-08-17 14:12:42.750
399,7.352251,2022-08-17 14:12:43.000
400,7.349688,2022-08-17 14:12:43.250
401,7.356095,2022-08-17 14:12:43.500
402,7.350969,2022-08-17 14:12:43.750
403,7.345844,2022-08-17 14:12:44.000
404,7.347126,2022-08-17 14:12:44.250
405,7.340719,2022-08-17 14:12:44.500
406,7.333031,2022-08-17 14:12:44.750
407,7.325343,2022-08-17 14:12:45.000
408,7.327906,2022-08-17 14:12:45.250
409,7.321499,2022-08-17 14:12:45.500
410,7.321499,2022-08-17 14:12:45.750
411,7.320218,2022-08-17 14:12:46.000
412,7.311248,2022-08-17 14:12:46.250
413,7.318936,2022-08-17 14:12:46.500
414,7.309967,2022-08-17 14:12:46.750
415,7.307404,2022-08-17 14:12:47.000
416,7.30356,2022-08-17 14:12:47.250
417,7.300998,2022-08-17 14:12:47.500
418,7.292028,2022-08-17 14:12:47.750
419,7.292028,2022-08-17 14:12:48.000
420,7.286903,2022-08-17 14:12:48.250
421,7.290747,2022-08-17 14:12:48.500
422,7.299716,2022-08-17 14:12:48.750
423,7.302279,2022-08-17 14:12:49.000
424,7.302279,2022-08-17 14:12:49.250
425,7.302279,2022-08-17 14:12:49.500
426,7.297153,2022-08-17 14:12:49.750
427,7.297153,2022-08-17 14:12:50.000
428,7.289465,2022-08-17 14:12:50.250
429,7.285622,2022-08-17 14:12:50.500
430,7.280496,2022-08-17 14:12:50.750
431,7.280496,2022-08-17 14:12:51.000
432,7.276652,2022-08-17 14:12:51.250
433,7.271527,2022-08-17 14:12:51.500
434,7.268964,2022-08-17 14:12:51.750
435,7.272808,2022-08-17 14:12:52.000
436,7.272808,2022-08-17 14:12:52.250
437,7.270246,2022-08-17 14:12:52.500
438,7.277934,2022-08-17 14:12:52.750
439,7.274089,2022-08-17 14:12:53.000
440,7.274089,2022-08-17 14:12:53.250
441,7.271527,2022-08-17 14:12:53.500
442,7.272808,2022-08-17 14:12:53.750
443,7.270246,2022-08-17 14:12:54.000
444,7.261276,2022-08-17 14:12:54.250
445,7.257432,2022-08-17 14:12:54.500
446,7.254869,2022-08-17 14:12:54.750
447,7.248463,2022-08-17 14:12:55.000
448,7.2459,2022-08-17 14:12:55.250
449,7.2459,2022-08-17 14:12:55.500
450,7.2459,2022-08-17 14:12:55.750
451,7.242056,2022-08-17 14:12:56.000
452,7.238212,2022-08-17 14:12:56.250
453,7.240775,2022-08-17 14:12:56.500
454,7.236931,2022-08-17 14:12:56.750
455,7.234368,2022-08-17 14:12:57.000
456,7.225399,2022-08-17 14:12:57.250
457,7.220273,2022-08-17 14:12:57.500
458,7.22668,2022-08-17 14:12:57.750
459,7.224118,2022-08-17 14:12:58.000
460,7.217711,2022-08-17 14:12:58.250
461,7.230525,2022-08-17 14:12:58.500
462,7.222836,2022-08-17 14:12:58.750
463,7.217711,2022-08-17 14:12:59.000
464,7.212585,2022-08-17 14:12:59.250
465,7.204898,2022-08-17 14:12:59.500
466,7.201054,2022-08-17 14:12:59.750
467,7.201054,2022-08-17 14:13:00.000
468,7.202335,2022-08-17 14:13:00.250
469,7.198491,2022-08-17 14:13:00.500
470,7.202335,2022-08-17 14:13:00.750
471,7.199772,2022-08-17 14:13:01.000
472,7.192084,2022-08-17 14:13:01.250
473,7.192084,2022-08-17 14:13:01.500
474,7.186959,2022-08-17 14:13:01.750
475,7.180552,2022-08-17 14:13:02.000
476,7.183115,2022-08-17 14:13:02.250
477,7.183115,2022-08-17 14:13:02.500
478,7.179271,2022-08-17 14:13:02.750
479,7.175427,2022-08-17 14:13:03.000
480,7.179271,2022-08-17 14:13:03.250
481,7.179271,2022-08-17 14:13:03.500
482,7.176708,2022-08-17 14:13:03.750
483,7.166458,2022-08-17 14:13:04.000
484,7.163895,2022-08-17 14:13:04.250
485,7.160051,2022-08-17 14:13:04.500
486,7.154926,2022-08-17 14:13:04.750
487,7.152363,2022-08-17 14:13:05.000
488,7.152363,2022-08-17 14:13:05.250
489,7.152363,2022-08-17 14:13:05.500
490,7.152363,2022-08-17 14:13:05.750
491,7.1498,2022-08-17 14:13:06.000
492,7.147238,2022-08-17 14:13:06.250
493,7.152363,2022-08-17 14:13:06.500
494,7.145957,2022-08-17 14:13:06.750
495,7.151082,2022-08-17 14:13:07.000
496,7.140831,2022-08-17 14:13:07.250
497,7.138268,2022-08-17 14:13:07.500
498,7.135706,2022-08-17 14:13:07.750
499,7.133143,2022-08-17 14:13:08.000
500,7.133143,2022-08-17 14:13:08.250
501,7.136987,2022-08-17 14:13:08.500
502,7.128018,2022-08-17 14:13:08.750
503,7.126737,2022-08-17 14:13:09.000
504,7.126737,2022-08-17 14:13:09.250
505,7.12033,2022-08-17 14:13:09.500
506,7.125455,2022-08-17 14:13:09.750
507,7.121611,2022-08-17 14:13:10.000
508,7.125455,2022-08-17 14:13:10.250
509,7.116486,2022-08-17 14:13:10.500
510,7.115204,2022-08-17 14:13:10.750
511,7.111361,2022-08-17 14:13:11.000
512,7.112642,2022-08-17 14:13:11.250
513,7.112642,2022-08-17 14:13:11.500
514,7.107517,2022-08-17 14:13:11.750
515,7.111361,2022-08-17 14:13:12.000
516,7.108798,2022-08-17 14:13:12.250
517,7.104954,2022-08-17 14:13:12.500
518,7.106235,2022-08-17 14:13:12.750
519,7.111361,2022-08-17 14:13:13.000
520,7.106235,2022-08-17 14:13:13.250
521,7.106235,2022-08-17 14:13:13.500
522,7.099829,2022-08-17 14:13:13.750
523,7.10111,2022-08-17 14:13:14.000
524,7.089578,2022-08-17 14:13:14.250
525,7.087015,2022-08-17 14:13:14.500
526,7.089578,2022-08-17 14:13:14.750
527,7.090859,2022-08-17 14:13:15.000
528,7.085734,2022-08-17 14:13:15.250
529,7.080608,2022-08-17 14:13:15.500
530,7.079327,2022-08-17 14:13:15.750
531,7.078046,2022-08-17 14:13:16.000
532,7.072921,2022-08-17 14:13:16.250
533,7.070358,2022-08-17 14:13:16.500
534,7.066514,2022-08-17 14:13:16.750
535,7.070358,2022-08-17 14:13:17.000
536,7.060107,2022-08-17 14:13:17.250
537,7.072921,2022-08-17 14:13:17.500
538,7.066514,2022-08-17 14:13:17.750
539,7.067795,2022-08-17 14:13:18.000
540,7.065233,2022-08-17 14:13:18.250
541,7.071639,2022-08-17 14:13:18.500
542,7.060107,2022-08-17 14:13:18.750
543,7.058826,2022-08-17 14:13:19.000
544,7.066514,2022-08-17 14:13:19.250
545,7.052419,2022-08-17 14:13:19.500
546,7.0537,2022-08-17 14:13:19.750
547,7.0537,2022-08-17 14:13:20.000
548,7.042169,2022-08-17 14:13:20.250
549,7.044731,2022-08-17 14:13:20.500
550,7.0537,2022-08-17 14:13:20.750
551,7.044731,2022-08-17 14:13:21.000
552,7.042169,2022-08-17 14:13:21.250
553,7.038325,2022-08-17 14:13:21.500
554,7.040887,2022-08-17 14:13:21.750
555,7.042169,2022-08-17 14:13:22.000
556,7.029356,2022-08-17 14:13:22.250
557,7.037043,2022-08-17 14:13:22.500
558,7.035762,2022-08-17 14:13:22.750
559,7.038325,2022-08-17 14:13:23.000
560,7.035762,2022-08-17 14:13:23.250
561,7.030637,2022-08-17 14:13:23.500
562,7.028074,2022-08-17 14:13:23.750
563,7.031918,2022-08-17 14:13:24.000
564,7.025511,2022-08-17 14:13:24.250
565,7.02423,2022-08-17 14:13:24.500
566,7.028074,2022-08-17 14:13:24.750
567,7.016542,2022-08-17 14:13:25.000
568,7.008854,2022-08-17 14:13:25.250
569,7.017823,2022-08-17 14:13:25.500
570,7.020386,2022-08-17 14:13:25.750
571,7.016542,2022-08-17 14:13:26.000
572,7.016542,2022-08-17 14:13:26.250
573,7.008854,2022-08-17 14:13:26.500
574,7.006291,2022-08-17 14:13:26.750
575,7.002448,2022-08-17 14:13:27.000
576,7.006291,2022-08-17 14:13:27.250
577,7.002448,2022-08-17 14:13:27.500
578,6.999885,2022-08-17 14:13:27.750
579,6.992197,2022-08-17 14:13:28.000
580,6.993478,2022-08-17 14:13:28.250
581,6.998603,2022-08-17 14:13:28.500
582,6.993478,2022-08-17 14:13:28.750
583,6.993478,2022-08-17 14:13:29.000
584,6.997322,2022-08-17 14:13:29.250
585,6.99476,2022-08-17 14:13:29.500
586,6.990915,2022-08-17 14:13:29.750
587,6.988353,2022-08-17 14:13:30.000
588,6.98579,2022-08-17 14:13:30.250
589,6.988353,2022-08-17 14:13:30.500
590,6.972977,2022-08-17 14:13:30.750
591,6.981946,2022-08-17 14:13:31.000
592,6.975539,2022-08-17 14:13:31.250
593,6.974258,2022-08-17 14:13:31.500
594,6.980665,2022-08-17 14:13:31.750
595,6.971695,2022-08-17 14:13:32.000
596,6.974258,2022-08-17 14:13:32.250
597,6.971695,2022-08-17 14:13:32.500
598,6.965289,2022-08-17 14:13:32.750
599,6.964007,2022-08-17 14:13:33.000
600,6.967852,2022-08-17 14:13:33.250
601,6.969133,2022-08-17 14:13:33.500
602,6.965289,2022-08-17 14:13:33.750
603,6.960164,2022-08-17 14:13:34.000
604,6.957601,2022-08-17 14:13:34.250
605,6.957601,2022-08-17 14:13:34.500
606,6.961445,2022-08-17 14:13:34.750
607,6.952476,2022-08-17 14:13:35.000
608,6.944788,2022-08-17 14:13:35.250
609,6.949913,2022-08-17 14:13:35.500
610,6.949913,2022-08-17 14:13:35.750
611,6.952476,2022-08-17 14:13:36.000
612,6.948631,2022-08-17 14:13:36.250
613,6.948631,2022-08-17 14:13:36.500
614,6.956319,2022-08-17 14:13:36.750
615,6.94735,2022-08-17 14:13:37.000
616,6.946069,2022-08-17 14:13:37.250
617,6.937099,2022-08-17 14:13:37.500
618,6.946636,2022-08-17 14:13:37.750
619,6.949198,2022-08-17 14:13:38.000
620,6.947917,2022-08-17 14:13:38.250
621,6.95048,2022-08-17 14:13:38.500
622,6.946636,2022-08-17 14:13:38.750
623,6.95048,2022-08-17 14:13:39.000
624,6.944073,2022-08-17 14:13:39.250
625,6.942792,2022-08-17 14:13:39.500
626,6.941511,2022-08-17 14:13:39.750
627,6.944073,2022-08-17 14:13:40.000
628,6.935104,2022-08-17 14:13:40.250
629,6.936385,2022-08-17 14:13:40.500
630,6.935104,2022-08-17 14:13:40.750
631,6.937666,2022-08-17 14:13:41.000
632,6.933823,2022-08-17 14:13:41.250
633,6.933823,2022-08-17 14:13:41.500
634,6.93126,2022-08-17 14:13:41.750
