,EDA,time
317,7.503445,2022-08-17 14:02:14.500
318,7.543166,2022-08-17 14:02:14.750
319,7.56623,2022-08-17 14:02:15.000
320,7.571356,2022-08-17 14:02:15.250
321,7.572637,2022-08-17 14:02:15.500
322,7.562387,2022-08-17 14:02:15.750
323,7.554698,2022-08-17 14:02:16.000
324,7.526509,2022-08-17 14:02:16.250
325,7.506008,2022-08-17 14:02:16.500
326,7.494476,2022-08-17 14:02:16.750
327,7.486788,2022-08-17 14:02:17.000
328,7.466287,2022-08-17 14:02:17.250
329,7.462442,2022-08-17 14:02:17.500
330,7.453473,2022-08-17 14:02:17.750
331,7.449629,2022-08-17 14:02:18.000
332,7.432972,2022-08-17 14:02:18.250
333,7.429128,2022-08-17 14:02:18.500
334,7.431691,2022-08-17 14:02:18.750
335,7.426565,2022-08-17 14:02:19.000
336,7.430545,2022-08-17 14:02:19.250
337,7.419013,2022-08-17 14:02:19.500
338,7.411325,2022-08-17 14:02:19.750
339,7.410043,2022-08-17 14:02:20.000
340,7.394667,2022-08-17 14:02:20.250
341,7.39723,2022-08-17 14:02:20.500
342,7.390823,2022-08-17 14:02:20.750
343,7.388261,2022-08-17 14:02:21.000
344,7.380573,2022-08-17 14:02:21.250
345,7.379292,2022-08-17 14:02:21.500
346,7.370322,2022-08-17 14:02:21.750
347,7.367759,2022-08-17 14:02:22.000
348,7.352384,2022-08-17 14:02:22.250
349,7.353665,2022-08-17 14:02:22.500
350,7.353665,2022-08-17 14:02:22.750
351,7.349821,2022-08-17 14:02:23.000
352,7.335726,2022-08-17 14:02:23.250
353,7.338289,2022-08-17 14:02:23.500
354,7.335726,2022-08-17 14:02:23.750
355,7.330601,2022-08-17 14:02:24.000
356,7.324194,2022-08-17 14:02:24.250
357,7.328038,2022-08-17 14:02:24.500
358,7.316506,2022-08-17 14:02:24.750
359,7.319069,2022-08-17 14:02:25.000
360,7.329319,2022-08-17 14:02:25.250
361,7.35879,2022-08-17 14:02:25.500
362,7.408762,2022-08-17 14:02:25.750
363,7.439514,2022-08-17 14:02:26.000
364,7.458734,2022-08-17 14:02:26.250
365,7.461297,2022-08-17 14:02:26.500
366,7.463859,2022-08-17 14:02:26.750
367,7.448483,2022-08-17 14:02:27.000
368,7.440795,2022-08-17 14:02:27.250
369,7.431826,2022-08-17 14:02:27.500
370,7.399793,2022-08-17 14:02:27.750
371,7.385698,2022-08-17 14:02:28.000
372,7.370322,2022-08-17 14:02:28.250
373,7.365197,2022-08-17 14:02:28.500
374,7.352384,2022-08-17 14:02:28.750
375,7.33957,2022-08-17 14:02:29.000
376,7.335726,2022-08-17 14:02:29.250
377,7.333163,2022-08-17 14:02:29.500
378,7.32035,2022-08-17 14:02:29.750
379,7.308818,2022-08-17 14:02:30.000
380,7.308818,2022-08-17 14:02:30.250
381,7.30113,2022-08-17 14:02:30.500
382,7.304974,2022-08-17 14:02:30.750
383,7.288317,2022-08-17 14:02:31.000
384,7.289598,2022-08-17 14:02:31.250
385,7.288317,2022-08-17 14:02:31.500
386,7.285754,2022-08-17 14:02:31.750
387,7.283192,2022-08-17 14:02:32.000
388,7.272941,2022-08-17 14:02:32.250
389,7.276785,2022-08-17 14:02:32.500
390,7.270378,2022-08-17 14:02:32.750
391,7.269097,2022-08-17 14:02:33.000
392,7.260128,2022-08-17 14:02:33.250
393,7.258846,2022-08-17 14:02:33.500
394,7.247314,2022-08-17 14:02:33.750
395,7.249877,2022-08-17 14:02:34.000
396,7.239626,2022-08-17 14:02:34.250
397,7.234501,2022-08-17 14:02:34.500
398,7.226813,2022-08-17 14:02:34.750
399,7.229376,2022-08-17 14:02:35.000
400,7.228094,2022-08-17 14:02:35.250
401,7.222969,2022-08-17 14:02:35.500
402,7.212718,2022-08-17 14:02:35.750
403,7.212718,2022-08-17 14:02:36.000
404,7.211437,2022-08-17 14:02:36.250
405,7.208874,2022-08-17 14:02:36.500
406,7.202468,2022-08-17 14:02:36.750
407,7.201186,2022-08-17 14:02:37.000
408,7.198624,2022-08-17 14:02:37.250
409,7.19478,2022-08-17 14:02:37.500
410,7.190936,2022-08-17 14:02:37.750
411,7.196061,2022-08-17 14:02:38.000
412,7.193499,2022-08-17 14:02:38.250
413,7.184529,2022-08-17 14:02:38.500
414,7.169153,2022-08-17 14:02:38.750
415,7.17556,2022-08-17 14:02:39.000
416,7.172997,2022-08-17 14:02:39.250
417,7.167872,2022-08-17 14:02:39.500
418,7.157621,2022-08-17 14:02:39.750
419,7.158903,2022-08-17 14:02:40.000
420,7.165309,2022-08-17 14:02:40.250
421,7.158903,2022-08-17 14:02:40.500
422,7.14737,2022-08-17 14:02:40.750
423,7.14737,2022-08-17 14:02:41.000
424,7.14737,2022-08-17 14:02:41.250
425,7.153777,2022-08-17 14:02:41.500
426,7.15634,2022-08-17 14:02:41.750
427,7.157621,2022-08-17 14:02:42.000
428,7.162746,2022-08-17 14:02:42.250
429,7.151215,2022-08-17 14:02:42.500
430,7.148652,2022-08-17 14:02:42.750
431,7.144808,2022-08-17 14:02:43.000
432,7.142245,2022-08-17 14:02:43.250
433,7.129432,2022-08-17 14:02:43.500
434,7.138401,2022-08-17 14:02:43.750
435,7.152496,2022-08-17 14:02:44.000
436,7.169153,2022-08-17 14:02:44.250
437,7.161465,2022-08-17 14:02:44.500
438,7.170434,2022-08-17 14:02:44.750
439,7.169153,2022-08-17 14:02:45.000
440,7.164028,2022-08-17 14:02:45.250
441,7.152496,2022-08-17 14:02:45.500
442,7.14737,2022-08-17 14:02:45.750
443,7.138401,2022-08-17 14:02:46.000
444,7.125588,2022-08-17 14:02:46.250
445,7.133276,2022-08-17 14:02:46.500
446,7.126869,2022-08-17 14:02:46.750
447,7.129432,2022-08-17 14:02:47.000
448,7.121744,2022-08-17 14:02:47.250
449,7.135839,2022-08-17 14:02:47.500
450,7.126869,2022-08-17 14:02:47.750
451,7.120462,2022-08-17 14:02:48.000
452,7.114056,2022-08-17 14:02:48.250
453,7.131995,2022-08-17 14:02:48.500
454,7.16659,2022-08-17 14:02:48.750
455,7.190936,2022-08-17 14:02:49.000
456,7.201186,2022-08-17 14:02:49.250
457,7.206312,2022-08-17 14:02:49.500
458,7.211437,2022-08-17 14:02:49.750
459,7.19478,2022-08-17 14:02:50.000
460,7.181966,2022-08-17 14:02:50.250
461,7.174278,2022-08-17 14:02:50.500
462,7.176841,2022-08-17 14:02:50.750
463,7.170434,2022-08-17 14:02:51.000
464,7.176841,2022-08-17 14:02:51.250
465,7.162746,2022-08-17 14:02:51.500
466,7.157621,2022-08-17 14:02:51.750
467,7.151215,2022-08-17 14:02:52.000
468,7.142245,2022-08-17 14:02:52.250
469,7.135839,2022-08-17 14:02:52.500
470,7.126869,2022-08-17 14:02:52.750
471,7.111493,2022-08-17 14:02:53.000
472,7.110212,2022-08-17 14:02:53.250
473,7.111493,2022-08-17 14:02:53.500
474,7.099961,2022-08-17 14:02:53.750
475,7.092273,2022-08-17 14:02:54.000
476,7.088429,2022-08-17 14:02:54.250
477,7.080741,2022-08-17 14:02:54.500
478,7.071772,2022-08-17 14:02:54.750
479,7.069209,2022-08-17 14:02:55.000
480,7.06024,2022-08-17 14:02:55.250
481,7.062803,2022-08-17 14:02:55.500
482,7.056396,2022-08-17 14:02:55.750
483,7.05127,2022-08-17 14:02:56.000
484,7.058959,2022-08-17 14:02:56.250
485,7.048708,2022-08-17 14:02:56.500
486,7.042301,2022-08-17 14:02:56.750
487,7.042301,2022-08-17 14:02:57.000
488,7.047427,2022-08-17 14:02:57.250
489,7.046145,2022-08-17 14:02:57.500
490,7.049989,2022-08-17 14:02:57.750
491,7.047427,2022-08-17 14:02:58.000
492,7.046145,2022-08-17 14:02:58.250
493,7.043582,2022-08-17 14:02:58.500
494,7.066647,2022-08-17 14:02:58.750
495,7.09868,2022-08-17 14:02:59.000
496,7.133276,2022-08-17 14:02:59.250
497,7.15634,2022-08-17 14:02:59.500
498,7.158903,2022-08-17 14:02:59.750
499,7.153777,2022-08-17 14:03:00.000
500,7.13712,2022-08-17 14:03:00.250
501,7.124307,2022-08-17 14:03:00.500
502,7.106368,2022-08-17 14:03:00.750
503,7.094836,2022-08-17 14:03:01.000
504,7.069209,2022-08-17 14:03:01.250
505,7.078178,2022-08-17 14:03:01.500
506,7.084585,2022-08-17 14:03:01.750
507,7.101243,2022-08-17 14:03:02.000
508,7.112774,2022-08-17 14:03:02.250
509,7.123025,2022-08-17 14:03:02.500
510,7.12815,2022-08-17 14:03:02.750
511,7.112774,2022-08-17 14:03:03.000
512,7.108931,2022-08-17 14:03:03.250
513,7.085866,2022-08-17 14:03:03.500
514,7.078178,2022-08-17 14:03:03.750
515,7.069209,2022-08-17 14:03:04.000
516,7.078178,2022-08-17 14:03:04.250
517,7.094836,2022-08-17 14:03:04.500
518,7.108931,2022-08-17 14:03:04.750
519,7.110212,2022-08-17 14:03:05.000
520,7.119181,2022-08-17 14:03:05.250
521,7.139682,2022-08-17 14:03:05.500
522,7.14737,2022-08-17 14:03:05.750
523,7.144808,2022-08-17 14:03:06.000
524,7.142245,2022-08-17 14:03:06.250
525,7.135839,2022-08-17 14:03:06.500
526,7.120462,2022-08-17 14:03:06.750
527,7.102524,2022-08-17 14:03:07.000
528,7.094836,2022-08-17 14:03:07.250
529,7.096117,2022-08-17 14:03:07.500
530,7.075616,2022-08-17 14:03:07.750
531,7.061521,2022-08-17 14:03:08.000
532,7.055115,2022-08-17 14:03:08.250
533,7.049989,2022-08-17 14:03:08.500
534,7.038457,2022-08-17 14:03:08.750
535,7.033332,2022-08-17 14:03:09.000
536,7.023081,2022-08-17 14:03:09.250
537,7.016675,2022-08-17 14:03:09.500
538,7.007705,2022-08-17 14:03:09.750
539,7.006424,2022-08-17 14:03:10.000
540,6.998736,2022-08-17 14:03:10.250
541,6.998736,2022-08-17 14:03:10.500
542,6.985923,2022-08-17 14:03:10.750
543,6.991048,2022-08-17 14:03:11.000
544,6.976954,2022-08-17 14:03:11.250
545,6.980797,2022-08-17 14:03:11.500
546,6.973109,2022-08-17 14:03:11.750
547,6.974391,2022-08-17 14:03:12.000
548,6.971828,2022-08-17 14:03:12.250
549,6.969265,2022-08-17 14:03:12.500
550,6.96414,2022-08-17 14:03:12.750
551,6.961577,2022-08-17 14:03:13.000
552,6.956452,2022-08-17 14:03:13.250
553,6.950046,2022-08-17 14:03:13.500
554,6.952608,2022-08-17 14:03:13.750
555,6.947483,2022-08-17 14:03:14.000
556,6.932107,2022-08-17 14:03:14.250
557,6.930826,2022-08-17 14:03:14.500
558,6.932107,2022-08-17 14:03:14.750
559,6.928263,2022-08-17 14:03:15.000
560,6.938981,2022-08-17 14:03:15.250
561,6.935137,2022-08-17 14:03:15.500
562,6.930011,2022-08-17 14:03:15.750
563,6.936418,2022-08-17 14:03:16.000
564,6.92873,2022-08-17 14:03:16.250
565,6.935137,2022-08-17 14:03:16.500
566,6.930011,2022-08-17 14:03:16.750
567,6.932574,2022-08-17 14:03:17.000
568,6.931293,2022-08-17 14:03:17.250
569,6.922323,2022-08-17 14:03:17.500
570,6.915916,2022-08-17 14:03:17.750
571,6.910791,2022-08-17 14:03:18.000
572,6.895415,2022-08-17 14:03:18.250
573,6.901822,2022-08-17 14:03:18.500
574,6.900541,2022-08-17 14:03:18.750
575,6.900541,2022-08-17 14:03:19.000
576,6.894134,2022-08-17 14:03:19.250
577,6.892853,2022-08-17 14:03:19.500
578,6.891572,2022-08-17 14:03:19.750
579,6.882602,2022-08-17 14:03:20.000
580,6.88132,2022-08-17 14:03:20.250
581,6.878758,2022-08-17 14:03:20.500
582,6.892853,2022-08-17 14:03:20.750
583,6.892853,2022-08-17 14:03:21.000
584,6.932574,2022-08-17 14:03:21.250
585,6.923604,2022-08-17 14:03:21.500
586,6.922323,2022-08-17 14:03:21.750
587,6.924886,2022-08-17 14:03:22.000
588,6.955638,2022-08-17 14:03:22.250
589,6.972295,2022-08-17 14:03:22.500
590,6.965889,2022-08-17 14:03:22.750
591,7.013298,2022-08-17 14:03:23.000
592,7.017142,2022-08-17 14:03:23.250
593,6.979983,2022-08-17 14:03:23.500
594,6.956919,2022-08-17 14:03:23.750
595,6.955638,2022-08-17 14:03:24.000
596,6.963326,2022-08-17 14:03:24.250
597,6.959482,2022-08-17 14:03:24.500
598,6.955638,2022-08-17 14:03:24.750
599,6.951794,2022-08-17 14:03:25.000
600,6.94795,2022-08-17 14:03:25.250
601,6.945387,2022-08-17 14:03:25.500
602,6.935137,2022-08-17 14:03:25.750
603,6.927449,2022-08-17 14:03:26.000
604,6.921042,2022-08-17 14:03:26.250
605,6.915916,2022-08-17 14:03:26.500
606,6.908229,2022-08-17 14:03:26.750
607,6.904385,2022-08-17 14:03:27.000
608,6.900541,2022-08-17 14:03:27.250
609,6.913354,2022-08-17 14:03:27.500
610,6.896697,2022-08-17 14:03:27.750
611,6.895415,2022-08-17 14:03:28.000
612,6.896697,2022-08-17 14:03:28.250
613,6.886446,2022-08-17 14:03:28.500
614,6.878758,2022-08-17 14:03:28.750
615,6.877477,2022-08-17 14:03:29.000
616,6.87107,2022-08-17 14:03:29.250
617,6.868507,2022-08-17 14:03:29.500
618,6.860819,2022-08-17 14:03:29.750
619,6.855694,2022-08-17 14:03:30.000
620,6.854413,2022-08-17 14:03:30.250
621,6.854413,2022-08-17 14:03:30.500
622,6.85185,2022-08-17 14:03:30.750
623,6.842881,2022-08-17 14:03:31.000
624,6.839037,2022-08-17 14:03:31.250
625,6.846725,2022-08-17 14:03:31.500
626,6.868507,2022-08-17 14:03:31.750
627,6.915916,2022-08-17 14:03:32.000
628,6.963326,2022-08-17 14:03:32.250
629,6.996641,2022-08-17 14:03:32.500
630,6.999203,2022-08-17 14:03:32.750
631,7.010735,2022-08-17 14:03:33.000
632,6.999203,2022-08-17 14:03:33.250
633,6.985108,2022-08-17 14:03:33.500
634,6.9582,2022-08-17 14:03:33.750
